id,timestamp,headline,source,corridor,risk_score,severity,summary,url
EVT_0779,2026-08-20T08:00:00Z,Uk would consider more sanctions against iran says david cameron,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0780,2026-08-20T08:00:00Z,Explainer will the iran israel conflict affect crude prices in the world and india,LLaMA Ground Truth / Other,Other,6.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0781,2026-08-20T08:00:00Z,Container ship seized in strait of hormuz could threaten middle east trade lanes,LLaMA Ground Truth / Hormuz,Hormuz,8.0,CRITICAL,Vessel attacked or seized at the Strait of Hormuz,https://krude.energy/intelligence
EVT_0782,2026-08-20T08:00:00Z,India likely to halt flight operations to israel amid iran israel soaring tensions,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,Airspace or route avoidance signalling Gulf conflict risk,https://krude.energy/intelligence
EVT_0783,2026-08-20T08:00:00Z,Iaph statement on seizure of containership msc aries in the vicinity of the strait of hormuz,LLaMA Ground Truth / Hormuz,Hormuz,7.0,HIGH,Vessel attacked or seized at the Strait of Hormuz,https://krude.energy/intelligence
EVT_0784,2026-08-20T08:00:00Z,Us ties renewal of easing of venezuela oil sanctions to progress on elections,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0785,2026-08-20T08:00:00Z,Israeli military vows iran attack restraint,LLaMA Ground Truth / Other,Other,5.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0786,2026-08-20T08:00:00Z,News18 evening digest modi vs mamata over ram navami shobha yatra iran iraq war intensifies and other top stories,LLaMA Ground Truth / Other,Other,5.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0787,2026-08-20T08:00:00Z,Two air india flights flew over iran airspace a few hours before israel attack,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,Airspace or route avoidance signalling Gulf conflict risk,https://krude.energy/intelligence
EVT_0788,2026-08-20T08:00:00Z,Venezuela oil production grew 18 after biden sanctions relief,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_0789,2026-08-20T08:00:00Z,Indias crude oil import bill drops 16 but import dependency hits new high,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_0790,2026-08-20T08:00:00Z,G7 foreign ministers meet in italy why it is significant mideast crisis sanctions on iran support for ukraine,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0791,2026-08-20T08:00:00Z,Congressional leaders discussing iran oil sanctions,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0792,2026-08-20T08:00:00Z,Israel will decide how to respond to iran pm benjamin netanyahu tells west amid calls for restraint,LLaMA Ground Truth / Other,Other,6.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0793,2026-08-20T08:00:00Z,India paid 16 less for the same amount of oil in fy,LLaMA Ground Truth / Other,Other,2.0,LOW,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_0794,2026-08-20T08:00:00Z,Ann tessa joseph kerala woman among 17 indian crew members in cargo ship seized by iran returns india israel msc aries,LLaMA Ground Truth / Tanker Incident,Other,4.0,MEDIUM,"Aftermath of vessel incident, crew or release status",https://krude.energy/intelligence
EVT_0795,2026-08-20T08:00:00Z,Del37 newsalert indian iran ship,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,"Aftermath of vessel incident, crew or release status",https://krude.energy/intelligence
EVT_0796,2026-08-20T08:00:00Z,Israel drone attack iran,LLaMA Ground Truth / Other,Other,7.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0797,2026-08-20T08:00:00Z,Retaliatory spiral in middle east must end says un chief after reported strikes on iran,LLaMA Ground Truth / Other,Other,7.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0798,2026-08-20T08:00:00Z,Thats enough israel iran should now stand down,LLaMA Ground Truth / Other,Other,5.0,HIGH,De-escalatory diplomacy on oil-related tension,https://krude.energy/intelligence
EVT_0799,2026-08-20T08:00:00Z,Four ways israel hamas iran conflict volatile middle east,LLaMA Ground Truth / Other,Other,6.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0800,2026-08-20T08:00:00Z,.ship traffic suez canal plunges two thirds red sea attacks,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,9.0,CRITICAL,Carriers rerouting or suspending Red Sea transits,https://krude.energy/intelligence
EVT_0801,2026-08-20T08:00:00Z,Middle east conflict live houthis resume red sea attacks israel lebanon border tensions intensify,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0802,2026-08-20T08:00:00Z,Israel iran gaza hamas conflict latest,LLaMA Ground Truth / Other,Other,6.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0803,2026-08-20T08:00:00Z,Tether freeze accounts following reports venezuelan oil company using usdt evade sanctions,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0804,2026-08-20T08:00:00Z,Yemen warn us possess deterrent weapons hostile actions red sea attacks ships,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0805,2026-08-20T08:00:00Z,Govts firm stand on buying russian oil saves 8 billion in indias import bill,LLaMA Ground Truth / India-Russia Trade,Other,2.0,LOW,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0806,2026-08-20T08:00:00Z,Jp morgan is looking for opec to extend its output cuts into h2 of this year,LLaMA Ground Truth / OPEC/Production,Other,4.0,MEDIUM,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0807,2026-08-20T08:00:00Z,Unrest in middle east strong chinese data push oil prices higher,LLaMA Ground Truth / Other,Other,5.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0808,2026-08-20T08:00:00Z,Us keeps option of sanctions open after india signs port deal with iran,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0809,2026-08-20T08:00:00Z,Irans chabahar port will benefit entire region eam jaishankar reacts to us sanctions warning,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0810,2026-08-20T08:00:00Z,India asks iran to release nearly 40 indian seafarers from custody,LLaMA Ground Truth / Tanker Incident,Other,4.0,MEDIUM,"Aftermath of vessel incident, crew or release status",https://krude.energy/intelligence
EVT_0811,2026-08-20T08:00:00Z,Not just the us but the whole world wanted us ambassador eric garcetti on indian purchase of russian oil,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0812,2026-08-20T08:00:00Z,Venezuelan oil production stutters as reimposed us sanctions hamper deals,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0813,2026-08-20T08:00:00Z,Indian oil signs second long term lng deal with frances totalenergies,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0814,2026-08-20T08:00:00Z,The india iran chabahar port project will test our diplomacy,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0815,2026-08-20T08:00:00Z,Iran and south caucasus a geopolitical tinderbox,LLaMA Ground Truth / Other,Other,4.0,MEDIUM,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_0816,2026-08-20T08:00:00Z,Imo calls for immediate end to red sea attacks,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,Naval or military response in the Red Sea,https://krude.energy/intelligence
EVT_0817,2026-08-20T08:00:00Z,Opec expected to extend oil production cuts,LLaMA Ground Truth / OPEC/Production,Other,4.0,MEDIUM,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0818,2026-08-20T08:00:00Z,Pentagon chief extends deployment of aircraft carrier ships in the red sea as houthi attacks go on,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,Naval or military response in the Red Sea,https://krude.energy/intelligence
EVT_0819,2026-08-20T08:00:00Z,Opec+ agrees to extend output cuts to buttress oil prices,LLaMA Ground Truth / OPEC/Production,Other,5.0,HIGH,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0820,2026-08-20T08:00:00Z,W africa crude indias hpcl secures two oil cargoes,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0821,2026-08-20T08:00:00Z,Opec+ extends deep oil production cuts into,LLaMA Ground Truth / OPEC/Production,Other,5.0,HIGH,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0822,2026-08-20T08:00:00Z,Nigeria reaffirms commitment as opec extends oil output cuts into,LLaMA Ground Truth / OPEC/Production,Other,4.0,MEDIUM,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0823,2026-08-20T08:00:00Z,Red sea attacks said more disruptive,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0824,2026-08-20T08:00:00Z,Will chinas support help uae dispute iran over hormuz islands,LLaMA Ground Truth / Hormuz,Hormuz,5.0,HIGH,"Tension or rhetoric around Hormuz, no incident",https://krude.energy/intelligence
EVT_0825,2026-08-20T08:00:00Z,India eyes oil deals with nations including russia minister says,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0826,2026-08-20T08:00:00Z,It would be bad idea japan sanction indian companies anti russian pretexts,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0827,2026-08-20T08:00:00Z,Trauma from red sea attacks adds to seafarer shortage,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0828,2026-08-20T08:00:00Z,The latest a second ship sinks as yemeni rebels step up red sea attacks o,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0829,2026-08-20T08:00:00Z,Greek owned ship sinks in red sea after attack by iranian backed houthis,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0830,2026-08-20T08:00:00Z,The uss dwight d eisenhower leaves the red sea as houthi attacks continue,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,Naval or military response in the Red Sea,https://krude.energy/intelligence
EVT_0831,2026-08-20T08:00:00Z,Japan imposes sanctions on indian tech firm for helping russia evade trade curbs,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0832,2026-08-20T08:00:00Z,India and china top buyers of russian fuel oil in may lseg data shows,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0833,2026-08-20T08:00:00Z,Analysis singapore port congestion shows global ripple impact of red sea attacks,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,7.0,HIGH,Carriers rerouting or suspending Red Sea transits,https://krude.energy/intelligence
EVT_0834,2026-08-20T08:00:00Z,5 missiles land near ship in the red sea in likely the latest attack by yemens houthi rebels,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_0835,2026-08-20T08:00:00Z,Looking at resuming crude oil supply to india expanding trade basket iran,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0836,2026-08-20T08:00:00Z,Explained how us sanctions on russian oil are shaping chinas and indias crude supply strategies,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0837,2026-08-20T08:00:00Z,Us sanctions on russian oil tankers to hit imports trumps stance key official,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0838,2026-08-20T08:00:00Z,Economy indias crude import bill up 4 in april december,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_0839,2026-08-20T08:00:00Z,The prime ministers of slovakia and hungary are set to discuss measures to protect gas pipelines following an attack on the turkish stream pipeline,LLaMA Ground Truth / Infrastructure,Other,7.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0840,2026-08-20T08:00:00Z,India widens approvals for russian insurers after oil sanctions,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0841,2026-08-20T08:00:00Z,Indias bpcl sees march russian oil intake down 20 as it awaits offers,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0842,2026-08-20T08:00:00Z,Dp world sea freight prices could fall 20 if red sea attacks curbed,LLaMA Ground Truth / Other Maritime Route,Other,4.0,MEDIUM,Freight or war-risk insurance cost moving on corridor risk,https://krude.energy/intelligence
EVT_0843,2026-08-20T08:00:00Z,20 fall likely in sea freight costs if red sea attacks end dp world,LLaMA Ground Truth / Other Maritime Route,Other,4.0,MEDIUM,Freight or war-risk insurance cost moving on corridor risk,https://krude.energy/intelligence
EVT_0844,2026-08-20T08:00:00Z,India to provide 647 million to support strategic reserve oil purchases in,LLaMA Ground Truth / Infrastructure,Other,2.0,LOW,"Energy infrastructure capacity, repair or development",https://krude.energy/intelligence
EVT_0845,2026-08-20T08:00:00Z,Indias jan russian crude imports surge despite sanctions but risks loom,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0846,2026-08-20T08:00:00Z,Ahead of modi trump meet india backs chabahar project amid us pressure on iran,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0847,2026-08-20T08:00:00Z,Opec wont budge on production cuts,LLaMA Ground Truth / OPEC/Production,Other,5.0,HIGH,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0848,2026-08-20T08:00:00Z,Indian company on uk s new sanctions package targeting russia supply chains,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0849,2026-08-20T08:00:00Z,India imports 49 bn euro worth of russian oil in 3rd year of ukraine invasion,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0850,2026-08-20T08:00:00Z,Trump venezuela chevron oil sanctions,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
